-71.9368 41.6359,-71.8729 41.7639
-112.011 41.1527,-111.975 41.1881
-112.034 41.1526,-111.994 41.3365
-71.9368 41.6359,-71.8729 41.7639
-112.254 38.5996,-111.855 38.9336
-105.718 35.3919,-105.25 35.5524
-105.718 35.3922,-105.25 35.5533
-96.5011 39.0643,-96.391 39.0693
-113.221 37.482,-112.612 38.148
-113.622 37,-113.221 37.482
-112.662 38.148,-112.603 38.5727
-96.5011 39.0643,-96.391 39.0693
-113.221 37.482,-112.614 38.148
-113.624 37,-113.221 37.482
-112.663 38.148,-112.604 38.5727
-114.05 36.8179,-113.624 37
-111.914 40.4181,-111.876 40.4524
-111.913 40.4165,-111.873 40.4525
-72.4688 41.7717,-72.4518 41.7877
-72.4654 41.7757,-72.4518 41.7879
-72.4691 41.7728,-72.4654 41.7757
-72.4691 41.7728,-72.4654 41.7757
-72.4691 41.7728,-72.4654 41.7757
-95.454 43.6364,-94.8546 43.6532
-79.6982 41.1741,-79.6731 41.1846
-93.4942 38.9504,-93.0495 38.9846
-111.915 40.4524,-111.891 40.5269
-112.503 38.5469,-111.299 38.9336
-95.4355 36.3794,-95.2708 36.5102
-87.9002 41.761,-87.8928 41.7641
-91.5259 38.0337,-91.1775 38.2041
-96.2419 41.8656,-96.1017 42.2146
-111.924 40.4525,-111.891 40.8218
-111.299 38.7887,-110.15 38.9914
-111.624 40.7217,-111.047 41.25
-111.904 40.711,-111.624 40.7537
-87.8633 41.7622,-87.822 41.7923
-98.0669 32.6365,-98.0643 32.6388
-98.3767 32.5129,-98.1077 32.6115
-90.4825 31.2239,-90.4785 31.2894
-72.8405 41.6682,-72.6913 41.7649
-87.8114 41.7963,-87.8067 41.797
-84.1732 36.2337,-84.1605 36.2401
-84.1732 36.2337,-84.1605 36.2401
-90.5057 30.9998,-90.477 31.3495
-98.1077 32.6115,-98.0669 32.6365
-76.8724 40.3012,-76.8405 40.3061
-87.8145 41.7966,-87.8118 41.7967
-72.6898 41.7632,-72.6349 41.771
-76.9156 40.3012,-76.7304 40.3503
-97.6215 38.6225,-97.6212 38.6817
-87.9245 43.3404,-87.9245 43.3409
-87.9245 43.2212,-87.9192 43.3404
-87.6758 41.5781,-87.6691 41.5792
-87.6318 41.5787,-87.6121 41.5796
-87.5835 41.5855,-87.5833 41.5957
-104.999 35.7721,-104.856 35.88
-104.999 35.7721,-104.659 36.2184
-104.856 35.8802,-104.753 35.97
-104.751 35.9717,-104.659 36.2184
-76.1061 39.5805,-76.0981 39.5843
-76.106 39.5804,-76.098 39.5842
-107.221 33.4781,-107.187 33.5415
-107.187 33.5416,-106.798 34.5439
-97.458 32.7905,-97.4536 32.7939
-97.458 32.7905,-97.4536 32.7939
-97.4634 32.7863,-97.458 32.7905
-97.4579 32.7902,-97.4533 32.7938
-97.4579 32.7902,-97.4533 32.7938
-97.4635 32.7859,-97.4584 32.7898
-106.925 34.0762,-106.838 34.42
-117.303 34.1284,-117.303 34.129
-107.22 33.4781,-106.798 34.5438
-107.319 32.7801,-107.22 33.4781
-90.8848 32.3147,-90.8439 32.3426
-80.396 40.7229,-80.1515 40.8525
-80.1515 40.674,-80.1014 40.7229
-91.237 43.8645,-91.2095 43.8742
-87.5497 41.5776,-87.5296 41.5777
-106.925 34.0764,-106.838 34.4199
-90.7336 32.3533,-90.6304 32.364
-90.7337 32.3531,-90.6304 32.3637
-87.9194 41.8422,-87.919 41.8477
-97.5755 35.3963,-97.5744 35.397
-97.4949 35.3773,-97.4949 35.3918
-97.4952 35.3773,-97.4951 35.3918
-87.9202 41.8675,-87.9096 41.8729
-87.9031 41.8696,-87.8872 41.8737
-97.5748 35.3771,-97.574 35.3961
-97.5988 35.3033,-97.5748 35.3771
-97.4592 35.5423,-97.4448 35.5763
-88.7667 32.3447,-88.735 32.351
-97.5178 35.4538,-97.4895 35.5277
-88.8332 32.2247,-88.7667 32.3447
-97.5751 35.4594,-97.5748 35.4601
-79.1516 34.5766,-79.0059 34.67
-117.416 34.0194,-117.295 34.2302
-75.4007 40.1128,-75.2779 40.3687
-121.946 37.4645,-121.87 37.7235
-111.299 38.7892,-110.233 38.9816
-111.855 38.7555,-111.299 38.934
-117.482 34.2253,-115.391 35.6071
-111.299 38.7887,-110.233 38.9814
-110.15 38.9207,-109.051 39.1955
-110.233 38.9746,-110.15 38.9918
-117.414 34.0194,-117.296 34.228
-111.299 38.7892,-110.15 38.9918
-97.9288 38.8741,-97.3812 38.9287
-117.71 34.0036,-117.065 34.0873
-91.2369 43.8643,-91.2095 43.8739
-116.353 34.7144,-115.369 34.8031
-117.014 34.7159,-114.755 34.8872
-92.7555 46.4183,-92.3013 46.7034
-90.3882 43.9432,-90.3123 43.9665
-90.5715 44.0154,-90.4924 44.1601
-90.4924 43.9859,-90.4385 44.0154
-117.392 34.199,-117.372 34.2148
-117.323 34.1329,-117.309 34.1509
-91.74 43.9407,-91.6858 43.9567
-97.4261 35.5996,-97.423 35.6
-110.15 38.9204,-109.051 39.1943
-110.15 38.9204,-109.051 39.1943
-117.238 44.2932,-117.227 44.3014
-117.237 44.293,-117.227 44.3014
-84.0067 35.8064,-83.9401 35.8497
-119.624 45.8026,-119.435 45.8341
-100.812 39.0236,-100.149 39.1236
-100.808 39.1025,-100.444 39.1195
-100.443 39.0236,-100.149 39.1024
-97.9288 38.8741,-97.3812 38.9287
-120 45.8006,-119.435 45.8404
-119.624 45.8022,-119.435 45.8338
-97.9288 38.8744,-97.3812 38.9289
-99.0393 38.8488,-98.485 38.8642
-120 45.8015,-119.435 45.8407
-120.915 45.6353,-120.649 45.7313
-120 45.8006,-119.435 45.8404
-97.9288 38.8744,-97.3812 38.9289
-99.0393 38.8488,-98.485 38.8642
-120.649 45.6874,-120 45.8015
-120 45.8015,-119.624 45.8407
-120.649 45.6872,-120 45.8006
-120.649 45.6874,-120 45.8015
-120 45.8015,-119.435 45.8407
-112.254 38.5999,-111.855 38.934
-95.637 38.4487,-95.6002 38.4535
-95.637 38.4484,-95.6002 38.4533
-84.1732 36.1166,-84.0296 36.2401
-112.503 38.5472,-111.299 38.934
-98.4392 46.8925,-97.6817 46.9206
-98.4392 46.8923,-97.6818 46.9204
-98.196 46.9063,-98.0816 46.9128
-106.447 42.8552,-106.29 43.4927
-106.447 42.8553,-106.29 43.4927
-95.9556 41.2264,-95.9217 41.2634
-106.447 42.8385,-106.073 43.4927
-121.765 38.6907,-121.755 38.6967
-121.8 38.6734,-121.626 38.7188
-121.801 38.6731,-121.626 38.7186
-121.959 38.5257,-121.939 38.855
-106.447 42.8388,-106.073 43.4927
-90.3409 41.4405,-90.3297 41.5115
-90.3412 41.4405,-90.3301 41.5114
-90.8995 41.5796,-90.3646 41.6331
-90.8995 41.5795,-90.3647 41.6329
-90.3647 41.5114,-90.3412 41.5795
-90.3646 41.5115,-90.3409 41.5796
-121.739 38.5377,-121.548 38.5988
-104.412 39.566,-104.014 39.7381
-122 38.6731,-121.626 38.9255
-122 38.6734,-121.626 38.9255
-104.989 39.7911,-104.983 39.8274
-106.071 41.1169,-105.279 41.5317
-95.9094 41.1603,-95.8235 41.5066
-95.9081 41.1603,-95.8232 41.5066
-105.492 46.6575,-105.045 46.8907
-93.0311 34.2136,-92.7362 34.4739
-92.7527 44.9626,-92.7008 44.9638
-95.9217 41.2597,-95.9142 41.2611
-95.924 41.2593,-95.9217 41.2597
-95.9217 41.2598,-95.9139 41.2614
-95.9237 41.2595,-95.9217 41.2598
-85.6597 41.7396,-85.1966 41.7567
-122.428 37.6297,-122.413 37.6344
-85.6597 41.7396,-85.1966 41.7567
-104.414 39.7381,-104.413 39.7381
-104.42 39.7381,-104.41 39.7383
-104.678 39.7398,-104.653 39.7405
-104.631 39.7395,-104.6 39.7403
-91.1657 44.1602,-90.5722 44.5488
-81.0352 33.7785,-80.9836 33.8718
-122.365 48.2976,-122.304 48.6451
-93.356 43.0996,-93.3457 43.1465
-93.3564 43.0996,-93.346 43.1464
-108.079 32.2301,-108.036 32.2362
-104.984 39.812,-104.981 39.8417
-104.988 39.7911,-104.983 39.8119
-104.42 39.7381,-104.41 39.7383
-104.866 38.9154,-104.801 39.1298
-104.866 38.9157,-104.801 39.1298
-104.678 39.7398,-104.653 39.7405
-93.3564 42.9079,-93.3406 43.2556
-93.4994 42.6138,-93.3495 42.9079
-104.989 39.7911,-104.983 39.8344
-104.99 39.7801,-104.989 39.7911
-90.4801 31.3495,-90.4511 31.6992
-104.6 39.7383,-104.42 39.7401
-90.9128 38.4368,-90.7357 38.4923
-77.9871 35.8074,-77.7864 36.1429
-78.5522 35.3567,-78.1274 35.6076
-104.991 39.8345,-104.984 39.9685
-93.3533 43.2556,-93.3485 43.4995
-93.3564 43.0996,-93.3457 43.2556
-93.3537 43.2556,-93.3489 43.4995
-93.3568 43.0996,-93.346 43.2556
-104.866 38.9154,-104.801 39.1298
-81.0349 33.7785,-80.9831 33.872
-80.9435 33.6167,-80.8672 33.7501
-104.678 39.7398,-104.653 39.7405
-122.364 48.2976,-122.303 48.6451
-96.2808 46.1083,-95.8967 46.4827
-77.7323 39.7212,-77.5078 40.0287
-90.4511 31.6992,-90.3387 32.0497
-85.2918 40.9518,-84.9896 41.1682
-100.961 30.4432,-100.117 30.6637
-89.4572 40.3809,-89.4554 40.4275
-89.4575 40.3809,-89.4557 40.4276
-90.3602 32.0176,-90.3382 32.0497
-90.3604 32.0179,-90.3387 32.0497
-72.1195 41.4918,-72.1088 41.5463
-95.5011 38.9899,-95.1866 39.0182
-94.9087 39.0902,-94.6353 39.1066
-95.5011 38.9898,-95.1866 39.018
-95.1866 38.9967,-94.9087 39.0902
-105.053 39.7964,-104.715 40.0005
-85.6282 39.3162,-85.2964 39.4529
-104.921 39.8497,-104.715 40.0005
-95.5011 38.9898,-95.1866 39.018
-85.0587 41.5272,-84.9895 41.7596
-90.8197 38.7397,-90.7449 38.796
-89.584 40.6208,-89.3275 40.6889
-85.0328 34.6158,-84.9643 34.8655
-95.5011 38.9899,-95.1866 39.0182
-90.8312 38.796,-90.8197 38.8033
-94.8818 39.0915,-94.6073 39.1138
-94.6397 39.0922,-94.6353 39.0927
-94.6494 39.092,-94.6353 39.0961
-94.6494 39.0928,-94.64 39.0963
-94.6721 39.0961,-94.6497 39.1014
-94.6717 39.0963,-94.6495 39.1015
-94.8643 39.101,-94.7601 39.1066
-90.8312 38.796,-90.8197 38.8033
-90.756 38.7159,-90.7107 38.752
-90.7771 38.7397,-90.7449 38.7703
-90.8197 38.7703,-90.7771 38.796
-90.9101 43.902,-90.3123 43.9868
-85.0587 41.5272,-85.0465 41.6299
-89.4844 40.3227,-89.4543 40.6209
-110.15 38.9204,-109.817 38.976
-110.233 38.9743,-110.15 38.9914
-121.738 38.5376,-121.548 38.5987
-110.15 38.9204,-109.051 39.1943
-110.233 38.9743,-110.15 38.9914
-110.233 38.9743,-110.15 38.9914
-97.1794 33.3059,-97.1778 33.3147
-97.1796 33.3059,-97.1781 33.3145
-97.1808 33.3177,-97.1802 33.3281
-97.1805 33.3191,-97.1801 33.3281
-90.2554 32.2905,-90.2495 32.2944
-90.2493 32.2886,-90.2435 32.2918
-90.2493 32.2918,-90.2485 32.2936
-95.5896 32.4989,-95.5847 32.4994
-95.5884 32.4987,-95.5847 32.4992
-95.5943 32.4992,-95.5884 32.4994
-95.6747 32.4996,-95.5943 32.5124
-95.6106 32.4994,-95.5943 32.5001
-95.6747 32.5001,-95.6108 32.5122
-90.6304 32.275,-90.1797 32.3621
-96.5471 46.6306,-96.3648 46.7786
-96.7807 46.7794,-96.5484 46.8477
-96.7807 46.6306,-96.3648 46.8477
-72.3474 41.316,-71.7967 41.4422
-80.8996 27.8222,-80.5548 28.791
-90.2485 32.2897,-90.2452 32.2936
-90.2557 32.2894,-90.2493 32.2918
-90.2496 32.2918,-90.2493 32.2944
-90.2485 32.2936,-90.1766 32.4002
-72.1197 41.4927,-72.1091 41.5463
-72.1969 41.3737,-71.9368 41.6359
-72.3474 41.316,-71.9365 41.6359
-90.3387 32.0497,-90.2056 32.2761
-72.1967 41.3735,-71.9365 41.6359
-90.2056 32.276,-90.1793 32.2775
-84.2166 36.2401,-84.1732 36.2988
-90.1684 32.2874,-90.1453 32.3998
-90.2065 32.275,-90.1797 32.277
-90.6304 32.276,-90.1793 32.3624
-90.4385 43.9665,-90.3883 43.9859
-84.2456 36.2988,-84.2166 36.3784
-94.9087 39.0904,-94.6353 39.1068
-80.0371 32.7916,-79.9627 32.8945
-79.8963 32.8104,-79.849 32.8599
-97.1531 37.7017,-96.5856 38.0862
-80.5545 27.5581,-80.4804 27.8222
-97.3259 37.4766,-97.1531 37.7019
-72.3474 41.3162,-71.9368 41.6359
-72.3474 41.319,-72.3393 41.3206
-72.3635 41.3131,-72.3474 41.319
-72.3474 41.3162,-71.7967 41.4425
-94.8818 39.0918,-94.6073 39.114
-72.3474 41.316,-71.9365 41.6359
-72.3474 41.3162,-71.9368 41.6359
-95.7696 45.8296,-95.1401 46.0119
-71.2665 42.0196,-71.2565 42.0266
-85.6282 39.3631,-85.5142 39.4529
-118.375 47.113,-118.077 47.2607
-97.6475 38.6089,-97.6167 38.8754
-97.1531 37.7019,-96.5858 38.0862
-96.5858 38.0862,-96.3599 38.2884
-97.6475 38.6089,-97.6167 38.8754
-89.6009 36.0674,-89.3473 36.0971
-89.6009 36.0677,-89.3475 36.0971
-111.856 41.0415,-111.53 41.1402
-82.4005 33.4787,-82.1105 33.5064
-117.823 47.4094,-117.042 47.6966
-118.981 47.0841,-118.077 47.2607
-90.2249 32.2234,-90.2096 32.2733
-85.6288 39.3623,-85.5146 39.4529
-96.2675 38.377,-95.9524 38.7391
-95.9524 38.7391,-95.9461 38.7459
-96.3912 38.2557,-96.3611 38.2872
-82.4006 33.4791,-82.11 33.5066
-96.5856 38.0862,-96.3922 38.254
-97.1531 37.7019,-96.5858 38.0862
-96.5856 38.0862,-96.3553 38.2925
-96.5858 38.0862,-96.3553 38.2927
-85.6288 39.3159,-85.2964 39.4529
-89.3477 36.0732,-89.3475 36.0734
-90.2495 32.2944,-90.1771 32.4002
-90.0666 32.7346,-90.0165 32.8973
-96.3648 46.4827,-96.2808 46.6306
-95.7696 45.8296,-95.1401 46.0119
-77.8446 40.087,-77.6118 40.16
-71.2587 42.026,-71.2578 42.0267
-71.2578 42.0265,-71.2574 42.0267
-71.4779 42.0267,-71.2578 42.1329
-71.3013 41.96,-71.2587 42.026
-77.8446 40.087,-77.6118 40.16
-89.3477 36.0732,-89.3475 36.0734
-71.3506 41.9042,-71.3019 41.9591
-98.4066 29.3131,-98.4049 29.3158
-98.4084 29.3159,-98.4066 29.3189
-89.3475 36.073,-89.3473 36.0731
-71.3766 41.8939,-71.3506 41.9042
-71.2032 41.652,-70.8521 41.736
-90.6304 32.3372,-90.3424 32.3621
-90.6304 32.3377,-90.3426 32.3624
-120.208 39.3229,-120.169 39.3379
-72.627 41.7651,-72.5054 41.8204
-105.524 41.1169,-105.279 41.2887
-97.1531 37.7017,-96.5856 38.0862
-71.3763 41.894,-71.2667 42.0194
-71.1356 41.6818,-71.1278 41.6846
-77.9293 39.5991,-77.6832 39.6525
-71.2028 41.6521,-70.8523 41.7363
-90.7037 38.6874,-90.6627 38.7141
-78.1885 39.5356,-77.6061 39.7224
-90.7037 38.6874,-90.6627 38.7141
-71.1749 41.7035,-71.1598 41.7118
-71.175 41.7033,-71.1597 41.7118
-79.9627 32.8599,-79.8963 32.891
-90.0165 32.8973,-89.808 33.2305
-90.0163 32.8972,-89.8077 33.2304
-80.4569 33.5018,-80.1003 33.8821
-72.9039 41.5918,-72.6312 41.7712
-79.9627 32.8599,-79.8963 32.891
-112.025 40.7178,-111.874 40.7709
-89.347 31.3561,-89.3251 31.38
-89.3447 31.359,-89.3251 31.3804
-111.911 40.7268,-111.904 40.7531
-87.631 41.7909,-87.6309 41.7962
-111.874 40.7183,-111.86 40.7195
-73.6596 40.9943,-73.6325 41.0191
-89.8116 33.6182,-89.7858 33.6767
-89.8077 33.2304,-89.7666 33.4164
-112.225 40.7182,-111.86 40.7712
-114.044 40.6626,-112.225 40.8231
-114.044 40.6621,-112.225 40.8227
-112.225 40.7234,-112.025 40.7709
-111.859 40.711,-111.624 40.7537
-73.6596 40.9943,-73.6325 41.0191
-89.9668 34.5537,-89.9384 34.7237
-112.225 40.7234,-111.911 40.7709
-80.8485 32.7303,-80.6498 33.0901
-104.958 39.7801,-104.954 39.7801
-122.657 45.5972,-122.55 45.7306
-122.734 45.6182,-122.653 45.8904
-79.7849 39.6489,-79.4767 39.6638
-111.952 40.6302,-111.807 40.6611
-111.945 40.63,-111.795 40.711
-111.8 40.6789,-111.795 40.7098
-111.954 40.6611,-111.948 40.7715
-80.8993 27.8222,-80.5545 28.791
-71.1356 41.6818,-71.1278 41.6846
-71.1336 41.6814,-71.127 41.6831
-89.5421 43.9822,-89.496 44.2444
-86.269 39.9249,-86.2507 39.9305
-86.2679 39.9249,-86.2514 39.9284
-84.1028 33.2026,-84.0599 33.2721
-84.0599 33.1673,-84.0409 33.2026
-84.1124 33.2721,-84.1028 33.2983
-89.8546 33.6767,-89.8116 33.898
-84.1026 33.2026,-84.0596 33.2723
-84.1026 33.2026,-84.0596 33.2723
-89.5424 43.9823,-89.4977 44.2445
-86.0743 39.4075,-85.9528 39.6366
-84.1028 33.2026,-84.0599 33.2721
-108.405 45.821,-107.464 46.1441
-71.1336 41.6814,-71.127 41.6831
-86.0622 41.7287,-85.6597 41.7502
-86.0622 41.7287,-85.6597 41.7502
-86.0622 41.7287,-85.6597 41.7502
-85.0257 35.1269,-84.9478 35.1522
-89.3479 31.2441,-89.3257 31.2752
-89.3526 31.2752,-89.3479 31.3187
-107.299 32.0007,-106.583 32.2952
-85.9052 38.7637,-85.8097 39.0404
-106.889 32.0007,-106.583 32.295
-111.859 40.7109,-111.623 40.7535
-106.886 32.0007,-106.583 32.2952
-75.5779 41.234,-75.505 41.3755
-89.3529 31.2748,-89.3479 31.322
-89.3479 31.2469,-89.3282 31.2748
-108.864 45.6467,-108.07 45.8264
-111.905 40.7109,-111.623 40.7535
-108.07 45.5785,-107.453 45.7827
-107.299 32.0007,-106.583 32.295
-76.8821 40.2161,-76.8818 40.2166
-76.3813 40.4554,-76.3768 40.4565
-87.3269 41.2114,-87.291 41.5983
-91.3618 43.8575,-91.3001 43.9133
-93.3043 33.898,-93.0311 34.2135
-93.3041 33.8979,-93.0309 34.2134
-118.289 33.779,-118.28 33.8614
-75.6818 41.4358,-75.6284 41.4825
-101.179 32.3274,-100.662 32.4154
-111.345 47.4851,-111.332 47.4888
-90.3296 41.3935,-89.8569 41.4407
-111.345 47.4851,-111.332 47.4888
-98.4063 29.3106,-98.4023 29.3157
-117.163 33.4806,-117.141 33.5226
-107.007 46.25,-106.155 46.2909
-107.298 44.5579,-106.814 45.0009
-104.836 37.632,-104.768 37.8911
-105.045 46.8907,-104.327 47.1245
-74.0084 40.6759,-74.0011 40.686
-96.3644 46.4829,-96.2808 46.6307
-86.9362 40.2835,-86.6952 40.5617
-87.0985 40.5617,-86.9362 40.7418
-86.9366 40.2833,-86.6952 40.5617
-87.0985 40.5617,-86.9366 40.7414
-118.274 34.0238,-118.221 34.0384
-110.22 45.705,-109.562 45.8331
-110.22 45.7048,-109.562 45.8327
-95.7484 36.163,-95.7391 36.1632
-95.7486 36.1628,-95.7434 36.1629
-81.3919 41.255,-81.3701 41.2653
-81.392 41.254,-81.3687 41.2656
-81.9341 33.4623,-81.9245 33.4859
-81.9387 33.4622,-81.9211 33.5688
-82.1105 33.4872,-82.0115 33.5317
-82.1145 33.4862,-82.1105 33.4872
-82.11 33.4875,-82.0118 33.5318
-82.1158 33.4862,-82.11 33.4875
-82.1105 33.4872,-82.0115 33.5317
-79.9627 32.86,-79.8962 32.8911
-81.9338 33.4622,-81.9243 33.4859
-115.276 47.3014,-115.188 47.3421
-115.179 47.2505,-115.053 47.3003
-95.7572 30.8567,-95.7453 30.8698
-95.7452 30.8524,-95.7396 30.8566
-95.7338 30.7803,-95.6557 30.8482
-95.6778 30.7945,-95.677 30.7952
-95.671 30.7898,-95.6701 30.7903
-87.8608 41.7468,-87.8573 41.7482
-117.216 33.7543,-117.189 33.7838
-86.8894 35.3061,-86.877 35.4865
-86.8891 35.3061,-86.8766 35.4867
-81.5706 40.2196,-81.4387 40.663
-81.4387 40.663,-81.381 40.9068
-81.5703 40.2196,-81.4383 40.663
-81.4383 40.663,-81.3808 40.9067
-108.457 45.7764,-108.07 45.8264
-95.6557 30.5088,-95.4908 30.7803
-95.7453 30.8566,-95.7452 30.8567
-95.7396 30.8482,-95.7338 30.8524
-89.9205 33.898,-89.8546 34.1643
-82.11 33.4875,-82.0118 33.5318
-82.4006 33.4791,-82.11 33.5066
-82.4005 33.4787,-82.1105 33.5064
-82.1105 33.4872,-82.0115 33.5317
-108.769 45.6625,-108.536 45.7521
-90.5333 30.7843,-90.5331 30.8046
-117.347 33.9451,-117.296 33.9865
-84.9643 34.3987,-84.9187 34.6158
-117.472 47.6376,-117.413 47.6528
-85.0328 34.6158,-84.964 34.8657
-118.221 34.0335,-118.221 34.0346
-117.354 33.9457,-117.296 33.9922
-117.472 47.6376,-117.413 47.6528
-113.039 46.2664,-112.718 46.6131
-114.974 46.9947,-114.451 47.2284
-115.054 46.9947,-114.451 47.2505
-85.0328 34.6158,-84.964 34.8657
-114.974 46.9947,-114.451 47.2284
-113.039 46.5245,-112.82 46.6131
-73.84 40.9872,-73.6662 41.0596
-109.562 45.5951,-108.864 45.7082
-109.562 45.5948,-108.864 45.708
-93.0495 38.9334,-92.545 38.9598
-108.536 45.7521,-108.457 45.7963
-96.3644 46.4829,-96.2808 46.6307
-83.7244 30.3581,-83.1936 30.4455
-108.77 45.6627,-108.457 45.7965
-87.5253 41.5673,-87.2315 41.5861
-118.68 39.9985,-117.952 40.8578
-118.749 39.9422,-118.68 39.9985
-97.6289 27.798,-97.3917 27.8955
-97.8511 27.8955,-97.6289 28.1527
-107.464 46.1438,-107.007 46.2666
-87.5253 41.5673,-87.2402 41.5831
-114.05 36.8176,-113.622 37
-83.7244 30.3578,-83.1936 30.4453
-90.1482 32.3998,-90.0467 32.7347
-118.749 39.9426,-118.681 39.9985
-114.05 36.8176,-113.622 37
-90.1771 32.4002,-90.1521 32.4135
-90.1766 32.4002,-90.1518 32.4125
-71.0485 42.2776,-71.0442 42.2833
-101.968 35.1875,-101.961 35.1878
-101.867 35.1952,-101.858 35.1952
-85.3254 40.917,-85.292 40.9604
-84.9195 34.0795,-84.6592 34.3987
-84.9191 34.0797,-84.6592 34.3987
-84.964 34.3987,-84.9177 34.6158
-117.244 32.5422,-117.03 32.9499
-88.0347 41.6713,-88.0288 41.7288
-101.835 35.1925,-101.832 35.1927
-84.9191 34.0797,-84.6592 34.3987
-84.964 34.3987,-84.9177 34.6158
-83.7244 30.3578,-83.1936 30.4453
-85.2916 40.9604,-85.2915 40.9605
-85.2915 40.9605,-85.2271 41.0799
-85.227 41.0802,-85.1582 41.1292
-118.037 45.0257,-117.926 45.2936
-85.2915 40.9518,-85.1677 40.9614
-85.2918 40.9605,-85.1034 41.1789
-85.2918 40.9605,-85.2915 40.9605
-85.292 40.9604,-85.2916 40.9605
-85.2916 40.9517,-85.1677 40.9612
-85.2271 41.0799,-85.227 41.0802
-85.3251 40.917,-85.2916 40.9604
-85.292 40.9604,-85.1584 41.1294
-85.2916 40.9604,-85.2271 41.0799
-85.227 41.0802,-85.1582 41.1292
-76.8625 40.1961,-76.8605 40.1971
-89.3275 40.5963,-89.1595 40.6228
-104.988 39.9722,-104.988 39.9757
-104.988 39.9685,-104.988 39.9722
-88.7365 32.3491,-88.6756 32.3643
-88.7368 32.349,-88.6807 32.36
-104.988 39.9722,-104.988 39.9757
-104.988 39.9685,-104.988 39.9722
-104.6 39.7383,-104.42 39.7401
-114.488 34.7172,-113.333 35.2176
-88.7653 32.3444,-88.4038 32.4488
-88.7349 32.3491,-88.4038 32.449
-104.484 36.885,-104.424 36.9939
-104.484 36.8623,-104.424 36.9939
-88.9147 32.3426,-88.4038 32.449
-88.9147 32.3421,-88.4038 32.4488
-76.5741 40.2077,-76.4687 40.228
-106.889 34.0435,-106.888 34.0502
-110.233 38.9746,-110.15 38.9918
-94.2203 39.7462,-94.2058 39.7885
-110.233 38.9746,-110.15 38.9918
-84.0412 30.4453,-83.7244 30.4894
-93.607 37.185,-93.0768 37.273
-112.507 45.9819,-112.505 45.9836
-112.52 45.9836,-112.507 45.9878
-112.505 45.9193,-112.417 45.9819
-112.575 45.9878,-112.52 46.0049
-98.2637 29.6121,-98.2618 29.6138
-98.2637 29.6121,-98.2618 29.6138
-98.2746 29.602,-98.2691 29.6073
-98.2746 29.602,-98.2691 29.6073
-98.2691 29.6073,-98.2637 29.6121
-98.2923 29.5919,-98.2901 29.593
-98.2923 29.5919,-98.2901 29.593
-98.2901 29.593,-98.2853 29.5954
-98.3028 29.5862,-98.2977 29.5892
-98.3028 29.5862,-98.2977 29.5892
-97.845 29.6146,-97.8309 29.6147
-93.7376 32.5129,-93.7181 32.514
-98.3044 29.5852,-98.2746 29.602
-98.2691 29.6073,-98.2637 29.6121
-98.2618 29.6138,-98.2614 29.6141
-123.229 42.0054,-122.598 42.4342
-123.394 42.4239,-123.229 42.7246
-123.394 42.4243,-123.229 42.7246
-97.8309 29.6147,-97.6337 29.6517
-98.1863 29.501,-97.845 29.6146
-123.394 42.4243,-123.229 42.7246
-87.69 41.897,-87.6586 41.9292
-98.3044 29.5851,-98.3028 29.5862
-98.2977 29.5892,-98.2923 29.5919
-98.2901 29.593,-98.2658 29.6102
-98.1863 29.5012,-97.6978 29.645
-97.6673 29.6494,-97.6335 29.6519
-97.6978 29.645,-97.6673 29.652
-97.845 29.6146,-97.8309 29.6147
-98.2658 29.6102,-98.2609 29.6143
-98.2658 29.6102,-98.2609 29.6143
-85.5539 40.3788,-85.5051 40.6533
-87.8094 41.8731,-87.8002 41.874
-87.7547 41.8713,-87.7449 41.8714
-89.2174 39.831,-89.0591 39.8367
-68.8127 44.7679,-68.7216 44.7876
-87.7991 41.8714,-87.7808 41.873
-87.6731 41.8754,-87.6667 41.8755
-87.6439 41.8754,-87.6379 41.8756
-88.3661 39.1711,-88.0108 39.3102
-87.1276 36.3952,-87.0131 36.4682
-94.0369 35.4999,-93.7055 35.5338
-89.2174 39.8313,-89.054 39.8375
-87.7401 41.8716,-87.7061 41.8742
-87.7059 41.8743,-87.6732 41.8754
-87.6628 41.8753,-87.6518 41.8756
-87.8155 41.8732,-87.8137 41.8737
-87.8871 42.117,-87.8777 42.1447
-87.8563 41.8708,-87.8477 41.871
-87.8202 41.8722,-87.8155 41.8732
-87.8633 41.8709,-87.8563 41.8711
-87.8795 41.8701,-87.8681 41.8709
-87.8477 41.871,-87.8202 41.8722
-73.4676 41.0748,-73.4595 41.0853
-87.5314 39.4364,-87.5173 39.4394
-87.5604 39.4265,-87.5314 39.4364
-84.2935 36.2401,-84.1046 36.5913
-120.435 39.3162,-120.01 39.4451
-88.0108 39.3102,-87.5314 39.4364
-69.9932 43.9313,-69.8345 44.1646
-80.3865 39.1234,-80.2037 39.3966
-89.0568 40.6645,-89.0061 40.9259
-89.0565 40.6645,-89.0059 40.9259
-89.0059 40.5389,-88.9987 40.6645
-87.6255 41.7655,-87.6255 41.7661
-87.5821 41.6062,-87.5788 41.6227
-113.333 35.1898,-112.443 35.3231
-87.6017 41.6625,-87.5908 41.6863
-87.9283 43.1921,-87.8116 43.543
-91.2878 39.6701,-90.642 39.7507
-91.358 39.6698,-90.6409 39.7526
-97.354 36.5938,-97.3422 36.9988
-97.3543 36.5938,-97.3424 36.9988
